"crosswalk_id","canonical_locality_id","canonical_code","pcode","governorate_id","district_or_equivalent_id","municipality_id","current_name_en","candidate_name_ar","normalized_name_ar","source_id","source_record_id","source_name_en","source_name_ar","source_governorate","source_district","match_method","match_keys","confidence","review_status","conflict_status","reviewed_by","reviewed_at","notes"
"LB-XW-47CA91243804","LB-LOC-170702AE91EB","LB-LOC-170702AE91EB","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jamhour","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E1E6A83590A1","LB-LOC-077A9BA584B7","LB-LOC-077A9BA584B7","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jamhour_ech-Chamaliye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4E7885C80D86","LB-LOC-6F06E2E872AB","LB-LOC-6F06E2E872AB","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jbeil_el-Metn","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7F5F0FBCF575","LB-LOC-A9F445F89B5B","LB-LOC-A9F445F89B5B","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jdeideh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-51BEB6FC05D0","LB-LOC-7AC1738FEBD7","LB-LOC-7AC1738FEBD7","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jezzine_el-Metn","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-6C8659247470","LB-LOC-B1CC5F7C65BE","LB-LOC-B1CC5F7C65BE","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jisr_el-Qadi","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F8DD4CA432AA","LB-LOC-8C4EC71EFC87","LB-LOC-8C4EC71EFC87","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jwar_el-Hawz","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7121B696CFA2","LB-LOC-058396174017","LB-LOC-058396174017","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Jwar_el-Hawz_el-Metn","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9E2AD95D83CD","LB-LOC-DF86F132B0B0","LB-LOC-DF86F132B0B0","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Kaslik-MT","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-75F8ECE988EA","LB-LOC-0D047689C1FC","LB-LOC-0D047689C1FC","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Keserwan_el-Ftouh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F48F712A477F","LB-LOC-AE291E0A44E6","LB-LOC-AE291E0A44E6","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Kfar_Aqab","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4F05E482EE55","LB-LOC-1BA8BD6E5BB8","LB-LOC-1BA8BD6E5BB8","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Kfar_Qatra","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9E6CE1DFA97A","LB-LOC-D385C86B055A","LB-LOC-D385C86B055A","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Kfarnaseh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A9D0093F3494","LB-LOC-E046546B0472","LB-LOC-E046546B0472","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Kfarsalwan","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A34DBE7F380F","LB-LOC-DB10E32B9E3D","LB-LOC-DB10E32B9E3D","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Kfaryasin_el-Metn","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-64AD8EAA33D9","LB-LOC-00C4D22D5C1E","LB-LOC-00C4D22D5C1E","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Khneyshireh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-6D9414BA5CD1","LB-LOC-A4D07317827F","LB-LOC-A4D07317827F","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Maaysra_el-Matniye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-56B901DB5FF3","LB-LOC-7453C03A3044","LB-LOC-7453C03A3044","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Majdal_Trab","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EA4534E8BB22","LB-LOC-C66AC25CAE22","LB-LOC-C66AC25CAE22","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mansourieh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7A6F503E6596","LB-LOC-832134DDE44A","LB-LOC-832134DDE44A","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mansouriyet_el-Metn","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-DD8430309D9F","LB-LOC-90E5E5EDCDBB","LB-LOC-90E5E5EDCDBB","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mar_Charbel","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F4DDF97FDA35","LB-LOC-C2A76F9E10CC","LB-LOC-C2A76F9E10CC","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mar_Moussa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1F6D6D8CE378","LB-LOC-25C23145D945","LB-LOC-25C23145D945","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mazraat_Yachoua-MT","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F768EF292ED9","LB-LOC-E815116561B6","LB-LOC-E815116561B6","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mazraat_ech-Chouf-MT","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D01EB8ABCDEE","LB-LOC-F15EE3D5B2A4","LB-LOC-F15EE3D5B2A4","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mqaybis","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-32A174685A96","LB-LOC-05B19ABBB7A6","LB-LOC-05B19ABBB7A6","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mtayreit","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E945FE567D97","LB-LOC-8DCD1DEE7445","LB-LOC-8DCD1DEE7445","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mtein_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3FFB736302EB","LB-LOC-EF5ED3652349","LB-LOC-EF5ED3652349","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Mtein_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-71745ECB24CB","LB-LOC-23B2864DD8B8","LB-LOC-23B2864DD8B8","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Nahr_el-Mott","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EE34766A1B7B","LB-LOC-8FE9A6A8A542","LB-LOC-8FE9A6A8A542","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Qaaaqour","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-13BF9295E045","LB-LOC-3BE4CA069809","LB-LOC-3BE4CA069809","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Qarnaoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2D1B9D8A6EDE","LB-LOC-112BE7B08EC7","LB-LOC-112BE7B08EC7","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Qornet_Chahwan","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-6EBB66BB883A","LB-LOC-ADE8DC23BE75","LB-LOC-ADE8DC23BE75","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Qornet_el-Ballout","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-407CEFC1507A","LB-LOC-B4690E73CF00","LB-LOC-B4690E73CF00","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Qornet_el-Hamra","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AE2F31AC5EAD","LB-LOC-AB226EC6D9E5","LB-LOC-AB226EC6D9E5","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Rabieh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0F96602DC86D","LB-LOC-97F5D7FF6EEF","LB-LOC-97F5D7FF6EEF","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Ras_el-Metn","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8D8CCF05F05D","LB-LOC-22C8DEB98249","LB-LOC-22C8DEB98249","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Sad_el-Bouchrieh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F36C650B0695","LB-LOC-DB2A641755AC","LB-LOC-DB2A641755AC","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Sannine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3CDC7F8A4BF8","LB-LOC-3EFE4FB6A74D","LB-LOC-3EFE4FB6A74D","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Sin_el-Fil","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AFD06E6FF0C3","LB-LOC-58DC89B62229","LB-LOC-58DC89B62229","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Tarchich","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7C3BCFC020AE","LB-LOC-650DCF44A66E","LB-LOC-650DCF44A66E","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Wadi_Chahrour_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-23F5AA40E669","LB-LOC-FE85840D9AB0","LB-LOC-FE85840D9AB0","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Wadi_el-Ballout","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0388FB707867","LB-LOC-D8B1DBCF5FFD","LB-LOC-D8B1DBCF5FFD","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Wadi_el-Meyten","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-62AAFAD62675","LB-LOC-77FB25B0757D","LB-LOC-77FB25B0757D","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Warqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8A6A3F79B474","LB-LOC-6F4FCF3B3778","LB-LOC-6F4FCF3B3778","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Zaghdrine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-753CFE6A3958","LB-LOC-0EB38504D857","LB-LOC-0EB38504D857","","LB-GOV-MLB","LB-DIST-6CBC5E139FD3","","Zalka","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A1CC44C4562F","LB-LOC-3E635F525BFA","LB-LOC-3E635F525BFA","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Aalmat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0DDC051C80D0","LB-LOC-B9963F4FFE82","LB-LOC-B9963F4FFE82","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Aalmat_ech-Chamaliyeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-04F053B9CF2B","LB-LOC-51730303A60B","LB-LOC-51730303A60B","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Aalmat_es-Soufla","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E4944E8C429C","LB-LOC-72FD54533E2D","LB-LOC-72FD54533E2D","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Adonis","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-956C533CACBC","LB-LOC-1B438E6F8F9D","LB-LOC-1B438E6F8F9D","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ain_Akrine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-965D8006B2C3","LB-LOC-025C55AB803C","LB-LOC-025C55AB803C","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ain_Kfaa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-ADC1398657DC","LB-LOC-B838CAB2695C","LB-LOC-B838CAB2695C","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ain_ed-Delbeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AEA6E53FD21B","LB-LOC-97321FB9C3E1","LB-LOC-97321FB9C3E1","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ain_el-Ghouaybeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0FFF530B2A3A","LB-LOC-65D85584A43E","LB-LOC-65D85584A43E","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ain_er-Rihaneh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CB3DCFA2AFF0","LB-LOC-29390BC3DDE1","LB-LOC-29390BC3DDE1","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Amchit","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-51D4487FE67E","LB-LOC-35B3C9E74236","LB-LOC-35B3C9E74236","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Annaya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-963CC837498B","LB-LOC-F1072BAAEC4E","LB-LOC-F1072BAAEC4E","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Aqoura","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-087C6C6D356A","LB-LOC-0150943EC650","LB-LOC-0150943EC650","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Baabdat-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-055D96AFE8B3","LB-LOC-AC96C800035C","LB-LOC-AC96C800035C","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Bane","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-FBE25C0A8FE0","LB-LOC-D8C214713902","LB-LOC-D8C214713902","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Barbara","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9E535F102060","LB-LOC-68A01FE22488","LB-LOC-68A01FE22488","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Beit_Hbbaq","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-ADD80388D757","LB-LOC-586C53D0A518","LB-LOC-586C53D0A518","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Beshtelida","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F5BAE459C554","LB-LOC-79255EC23CBF","LB-LOC-79255EC23CBF","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Bijjeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-86FF425358B1","LB-LOC-9FC09C4952EB","LB-LOC-9FC09C4952EB","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Blat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3C44B7181AD0","LB-LOC-72604525220A","LB-LOC-72604525220A","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Bqaata","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C682711960E8","LB-LOC-0CDA56F3EE9D","LB-LOC-0CDA56F3EE9D","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Bqaatouta","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5A3F876E9E77","LB-LOC-CC3A1DBD0C6B","LB-LOC-CC3A1DBD0C6B","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Chamat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A3E077A4A15F","LB-LOC-E4C4A26B59B9","LB-LOC-E4C4A26B59B9","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Deir_Mama","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B8F9BA440663","LB-LOC-2E1655C2E629","LB-LOC-2E1655C2E629","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Demlsa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8B6612D0C9AD","LB-LOC-D55A56A7BE9A","LB-LOC-D55A56A7BE9A","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ehmej","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D05D4B5E48D8","LB-LOC-D52190D58BA6","LB-LOC-D52190D58BA6","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Fdar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1A8204EEC60D","LB-LOC-C9D53CB40552","LB-LOC-C9D53CB40552","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Fidar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5BE41C4B3D1B","LB-LOC-DD1A5474AD29","LB-LOC-DD1A5474AD29","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Frat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0D402505017C","LB-LOC-D4DD61524113","LB-LOC-D4DD61524113","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Ghalboun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-03F98754FA89","LB-LOC-EE768B031BA9","LB-LOC-EE768B031BA9","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Gharzuz","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C257362C8386","LB-LOC-E91B346C4EA8","LB-LOC-E91B346C4EA8","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Hadchit-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4C65344C9AD5","LB-LOC-385351EC21B2","LB-LOC-385351EC21B2","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Halat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-91FFB095CA5A","LB-LOC-AD0DD1F12D24","LB-LOC-AD0DD1F12D24","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Haqel","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-6B596D2A0D68","LB-LOC-41122D3E827E","LB-LOC-41122D3E827E","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Harach","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A13F2663CCEB","LB-LOC-E1F7492385DA","LB-LOC-E1F7492385DA","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Hattout","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1B982D0F812F","LB-LOC-F4BF66959BA5","LB-LOC-F4BF66959BA5","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Hbaline","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2136935675F0","LB-LOC-442A39B4241F","LB-LOC-442A39B4241F","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Hboub","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-85257ED1183C","LB-LOC-4ACB7CBFC627","LB-LOC-4ACB7CBFC627","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Hsarat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B98F02FD0E02","LB-LOC-145E94991145","LB-LOC-145E94991145","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Hsrayel","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-04F8466F56C4","LB-LOC-3A281D8186A4","LB-LOC-3A281D8186A4","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Jaj","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-917899C6AD61","LB-LOC-1252F6B76E0E","LB-LOC-1252F6B76E0E","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Jbeil","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CC4021A8C209","LB-LOC-C67C06A3E2E4","LB-LOC-C67C06A3E2E4","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Jdayel","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8BD6B37964C2","LB-LOC-2BEF9D86D93B","LB-LOC-2BEF9D86D93B","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Jerbta","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E47BFF6B84F7","LB-LOC-A246938115F6","LB-LOC-A246938115F6","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Jrane","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-484EF96F1E9E","LB-LOC-28A1A9A229FC","LB-LOC-28A1A9A229FC","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Kfar_Halda","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8176CF67F2FF","LB-LOC-868520FA9EAB","LB-LOC-868520FA9EAB","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Kfar_Helous-JB","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D1634C6E9754","LB-LOC-62BD1E2F5DD9","LB-LOC-62BD1E2F5DD9","","LB-GOV-MLB","LB-DIST-50F383C4FCA4","","Kfar_Mashki","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
