"MUHAFAZA","CAZA","VILLAGE_NAME","VILLAGE_NAME_AR","VILLAGE_CODE","ADM3_PCODE","AREA_SQKM","CENTER_LAT","CENTER_LON","DWG_PATH","SOURCE_CRS","NOTES"
"North","El Koura","Deir El-Balamand","دير البلمند","LB_Nort_El_K_Deir_El_Bala","32173","1.93198308","34.3660607","35.78416859","","22700",""
"North","El Koura","Enfeh","أنفه","LB_Nort_El_K_Enfeh","32181","5.16773179","34.35114493","35.73832123","","22700",""
"North","El Koura","Fiaa","فيع","LB_Nort_El_K_Fiaa","32147","5.88506205","34.34661467","35.7855122","","22700",""
"North","El Koura","Hraiche","حريشه","LB_Nort_El_K_Hraiche","32183","4.99867097","34.37278924","35.75390279","","22700",""
"North","El Koura","Ijdaabrine","اجدعبرين","LB_Nort_El_K_Ijdaabrine","32157","2.73124639","34.27230282","35.74010037","","22700",""
"North","El Koura","Kafraya El-Koura","كفريا الكورة","LB_Nort_El_K_Kafraya_El_K","32177","3.28081022","34.29939009","35.71657726","","22700",""
"North","El Koura","Kaftoun","كفتون","LB_Nort_El_K_Kaftoun","32151","2.55762677","34.2647888","35.76844433","","22700",""
"North","El Koura","Kfar Aaqqa","كفر عقا","LB_Nort_El_K_Kfar_Aaqqa","32113","5.74937782","34.31048186","35.830806","","22700",""
"North","El Koura","Kfar Hata El-Koura","كفرحاتا","LB_Nort_El_K_Kfar_Hata_El","32155","4.93234465","34.2866697","35.74688781","","22700",""
"North","El Koura","Kfar Hazir","كفرحزير","LB_Nort_El_K_Kfar_Hazir","32123","12.14336036","34.30817552","35.76310091","","22700",""
"North","El Koura","Kfar Kahel","كفرقاهل","LB_Nort_El_K_Kfar_Kahel","32167","2.80018479","34.35372243","35.84861155","","22700",""
"North","El Koura","Kfar Saroun El-Koura","كفرصارون","LB_Nort_El_K_Kfar_Saroun_","32115","1.79798708","34.29689258","35.83020544","","22700",""
"North","El Koura","Kousba","كوسبا","LB_Nort_El_K_Kousba","32137","6.01756434","34.30779483","35.85298878","","22700",""
"North","El Koura","Majdel el-Koura","مجدل الكورة","LB_Nort_El_K_Majdel_el_Ko","32149","5.38392037","34.25512781","35.79582925","","22700",""
"North","El Koura","Nakhleh","نخلة","LB_Nort_El_K_Nakhleh","32191","5.90203106","34.36913752","35.82866161","","22700",""
"North","El Koura","Qalhat","قلحات","LB_Nort_El_K_Qalhat","32171","4.48018033","34.36064246","35.77101482","","22700",""
"North","El Koura","Ras Masqa","راس مسقا الجنوبية","LB_Nort_El_K_Ras_Masqa","32185","7.49919179","34.39727667","35.81889293","","22700",""
"North","El Koura","Rechdibbine","رشدبين","LB_Nort_El_K_Rechdibbine","32139","4.27570176","34.28870273","35.8546732","","22700",""
"North","El Koura","Zakroun","زكرون","LB_Nort_El_K_Zakroun","32175","2.24614569","34.35351785","35.75421564","","22700",""
"North","El Koura","Zgharta El-Mtaouile","زغرتا المتاولة","LB_Nort_El_K_Zgharta_El_M","32195","1.93837718","34.25496473","35.84058998","","22700",""
"North","El Minieh-Dennie","Aain Et-Tineh-Miniyeh","عين التينه المنيه","LB_Nort_El_M_Aain_Et_Tine","37333","0.37667977","34.39266204","36.04570218","","22700",""
"North","El Minieh-Dennie","Aasaymout","عصيموت","LB_Nort_El_M_Aasaymout","37362","1.48493953","34.44005151","36.09819754","","22700",""
"North","El Minieh-Dennie","Aassoun","عاصون","LB_Nort_El_M_Aassoun","37313","3.80474107","34.38395752","36.01138546","","22700",""
"North","El Minieh-Dennie","Aaymar","عيمر","LB_Nort_El_M_Aaymar","37367","3.08806512","34.35348309","35.97270193","","22700",""
"North","El Minieh-Dennie","Aazqai","عزقي","LB_Nort_El_M_Aazqai","37361","4.13508894","34.43615752","35.99233757","","22700",""
"North","El Minieh-Dennie","Bakhaaoun","بخعون","LB_Nort_El_M_Bakhaaoun","37391","7.96918457","34.41517572","36.01331586","","22700",""
"North","El Minieh-Dennie","Bechehhara","بشحارة","LB_Nort_El_M_Bechehhara","37379","1.11971719","34.36028609","35.93606947","","22700",""
"North","El Minieh-Dennie","Bechnnata","بشناتا","LB_Nort_El_M_Bechnnata","37359","18.50594973","34.32257628","36.00463669","","22700",""
"North","El Minieh-Dennie","Beddaoui","بداوي","LB_Nort_El_M_Beddaoui","37231","5.52801243","34.44931543","35.87223979","","22700",""
"North","El Minieh-Dennie","Behouaita","بحويتا","LB_Nort_El_M_Behouaita","37371","3.11434875","34.33561704","35.96743326","","22700",""
"North","El Minieh-Dennie","Beit El-Faqs","بيت الفقس","LB_Nort_El_M_Beit_El_Faqs","37329","0.66097047","34.39406201","36.05096706","","22700",""
"North","El Minieh-Dennie","Beit Haouik","بيت حاويك","LB_Nort_El_M_Beit_Haouik","37357","0.25314188","34.4243619","36.0731604","","22700",""
"North","El Minieh-Dennie","Beit Zoud","بيت زود","LB_Nort_El_M_Beit_Zoud","37349","1.43031277","34.4059872","35.98396152","","22700",""
"North","El Minieh-Dennie","Borj El-Yahoudiyeh","برج اليهودية","LB_Nort_El_M_Borj_El_Yaho","37251","2.10929487","34.45868343","35.91478887","","22700",""
"North","El Minieh-Dennie","Bqaa Sefrine","بقاع صفرين","LB_Nort_El_M_Bqaa_Sefrine","37317","77.82712772","34.32654367","36.09889838","","22700",""
"North","El Minieh-Dennie","Bqarsouna","بقرصونه","LB_Nort_El_M_Bqarsouna","37319","3.56653529","34.37357821","36.0455767","","22700",""
"North","El Minieh-Dennie","Btermaz","بطرماز","LB_Nort_El_M_Btermaz","37343","9.59910708","34.42923237","36.04000885","","22700",""
"North","El Minieh-Dennie","Debaael","دبعل المنيه","LB_Nort_El_M_Debaael","37356","6.14215036","34.43407183","36.07082922","","22700",""
"North","El Minieh-Dennie","Deir Aammar","دير عمار","LB_Nort_El_M_Deir_Aammar","37241","3.50593309","34.45801373","35.89932959","","22700",""
"North","El Minieh-Dennie","Deir Nbouh","دير نبوح","LB_Nort_El_M_Deir_Nbouh","37377","7.05020362","34.37806676","35.93462521","","22700",""
"North","El Minieh-Dennie","Haouaret-Miniyeh","حوارة","LB_Nort_El_M_Haouaret_Min","37355","4.33578551","34.41915414","36.08108306","","22700",""
"North","El Minieh-Dennie","Haql el Aazimeh","حقل العزيمة","LB_Nort_El_M_Haql_el_Aazi","37327","0.5487795","34.39824777","36.01732787","","22700",""
"North","El Minieh-Dennie","Harf Es-Sayad","حرف السياد","LB_Nort_El_M_Harf_Es_Saya","37345","1.29172563","34.43217327","36.01158028","","22700",""
"North","El Minieh-Dennie","Hazmiyet-Miniyeh","حازمية المنيه","LB_Nort_El_M_Hazmiyet_Min","37321","0.28450225","34.39194217","36.04036056","","22700",""
"North","El Minieh-Dennie","Izal","إيزال","LB_Nort_El_M_Izal","37341","18.20938713","34.37624664","35.97309213","","22700",""
"North","El Minieh-Dennie","Jarjour","جرجور","LB_Nort_El_M_Jarjour","37375","0.61415834","34.35419327","35.93740079","","22700",""
"North","El Minieh-Dennie","Jayroun","جيرون","LB_Nort_El_M_Jayroun","37358","12.99863359","34.40899687","36.11641776","","22700",""
"North","El Minieh-Dennie","Kahf El-Malloul","كفَ الملول","LB_Nort_El_M_Kahf_El_Mall","37373","2.17613843","34.34648507","35.95310746","","22700",""
"North","El Minieh-Dennie","Karm El-Mohr","كرم المهر","LB_Nort_El_M_Karm_El_Mohr","37347","8.44974803","34.34764186","36.01641097","","22700",""
"North","El Minieh-Dennie","Kfar Bibnine","كفر ببنين","LB_Nort_El_M_Kfar_Bibnine","37395","6.8296803","34.39975545","36.09043071","","22700",""
"North","El Minieh-Dennie","Kfar Chellane","كفر شلان","LB_Nort_El_M_Kfar_Chellan","37363","1.03641377","34.42419085","35.98124714","","22700",""
"North","El Minieh-Dennie","Kfar Habou","كفر حبو","LB_Nort_El_M_Kfar_Habou","37365","7.40864045","34.41149197","35.96588678","","22700",""
"North","El Minieh-Dennie","Kharroub-Miniyeh","خرنوب المنيه","LB_Nort_El_M_Kharroub_Min","37335","1.10089387","34.40331175","36.00115062","","22700",""
"North","El Minieh-Dennie","Mazraat El-Kreme","مزرعة الكريم","LB_Nort_El_M_Mazraat_El_K","37389","0.8138713","34.36163829","35.96346609","","22700",""
"North","El Minieh-Dennie","Mazraat Ketrane","مزرعة كتران","LB_Nort_El_M_Mazraat_Ketr","37314","1.21131954","34.38387414","35.99994234","","22700",""
"North","El Minieh-Dennie","Merkebta","مركبتا","LB_Nort_El_M_Merkebta","37381","7.00810519","34.46805377","35.96426907","","22700",""
"North","El Minieh-Dennie","Mimrine","نمرين","LB_Nort_El_M_Mimrine","37325","7.57305084","34.37643962","36.07742186","","22700",""
"North","El Minieh-Dennie","Minie","المنيه","LB_Nort_El_M_Minie","37271","9.9118322","34.48038378","35.93693437","","22700",""
"North","El Minieh-Dennie","Mrah Es-Sfire","مراح السفيرة","LB_Nort_El_M_Mrah_Es_Sfir","37331","0.48621658","34.39821118","36.03666246","","22700",""
"North","El Minieh-Dennie","Mrah Es-Srayj","مراح السريج","LB_Nort_El_M_Mrah_Es_Sray","37351","2.45186087","34.41875756","35.9897196","","22700",""
"North","El Minieh-Dennie","Mrebbine","مربين","LB_Nort_El_M_Mrebbine","37385","33.18668655","34.3698917","36.14702041","","22700",""
"North","El Minieh-Dennie","Nabi Youcheaa","النبي يوشع","LB_Nort_El_M_Nabi_Youchea","37261","3.59512438","34.46164381","35.93190392","","22700",""
"North","El Minieh-Dennie","Qarhaiya","قرحيا","LB_Nort_El_M_Qarhaiya","37360","1.61692929","34.44089812","36.0822799","","22700",""
"North","El Minieh-Dennie","Qarne","القرن","LB_Nort_El_M_Qarne","37383","7.62648023","34.42933983","36.12591417","","22700",""
"North","El Minieh-Dennie","Qarsaita","قرصيتا","LB_Nort_El_M_Qarsaita","37339","5.60410822","34.38702783","36.07171622","","22700",""
"North","El Minieh-Dennie","Qattineh-Miniyeh","القطين المنيه","LB_Nort_El_M_Qattineh_Min","37315","1.80129923","34.39489933","36.02641639","","22700",""
"North","El Minieh-Dennie","Qemmamine","قمامين","LB_Nort_El_M_Qemmamine","37344","3.74831437","34.40916095","36.13963095","","22700",""
"North","El Minieh-Dennie","Qraine","قرين","LB_Nort_El_M_Qraine","37353","0.28891656","34.39644069","36.0339616","","22700",""
"North","El Minieh-Dennie","Raouda-Aadoua","روضه المنيه","LB_Nort_El_M_Raouda_Aadou","37382","4.86629095","34.46437202","35.98370258","","22700",""
"North","El Minieh-Dennie","Rihaniyet-Miniyeh","ريحانيه المنيه","LB_Nort_El_M_Rihaniyet_Mi","37281","1.51644557","34.49211107","35.98216711","","22700",""
"North","El Minieh-Dennie","Sfireh","سفيرة","LB_Nort_El_M_Sfireh","37337","5.70828588","34.40569532","36.0547037","","22700",""
"North","El Minieh-Dennie","Sir Ed-Danniyeh","سير الضنية","LB_Nort_El_M_Sir_Ed_Danni","37311","2.66772179","34.38145822","36.02780652","","22700",""
"North","El Minieh-Dennie","Tarane","طاران","LB_Nort_El_M_Tarane","37323","2.04371858","34.40795533","36.03250588","","22700",""
"North","El Minieh-Dennie","Terbol-Miniyeh","تربل المنيه","LB_Nort_El_M_Terbol_Miniy","37387","3.45920953","34.44586511","35.94384504","","22700",""
"North","El Minieh-Dennie","Zaghartaghrine","زغرتغرين","LB_Nort_El_M_Zaghartaghri","37369","2.09206526","34.35813843","35.95335267","","22700",""
"North","El Minieh-Dennie","Zouq Bhannine","ذوق بحنين","LB_Nort_El_M_Zouq_Bhannin","37291","6.55724109","34.49587531","35.9587161","","22700",""
"North","Tripoli","Mina Jardin","بساتين المينا","LB_Nort_Trip_Mina_Jardin","31186","2.7152978","34.44307591","35.82101705","","22700",""
"North","Tripoli","Mina N:1","مينا طرابلس 1","LB_Nort_Trip_Mina_N_1","31171","0.25291482","34.450342","35.81794557","","22700",""
"North","Tripoli","Mina N:2","مينا طرابلس 2","LB_Nort_Trip_Mina_N_2","31176","0.40389795","34.44922116","35.81231022","","22700",""
"North","Tripoli","Mina N:3","المينا","LB_Nort_Trip_Mina_N_3","31181","0.45352479","34.45304711","35.81039002","","22700",""
"North","Tripoli","Qalamoun","القلمون","LB_Nort_Trip_Qalamoun","31221","3.15035693","34.38551649","35.78703126","","22700",""
"North","Tripoli","Trablous El Hadid","الحديد","LB_Nort_Trip_Trablous_El_","31146","0.05104665","34.43567087","35.84553636","","22700",""
"North","Tripoli","Trablous El Mhatra","المهاترة","LB_Nort_Trip_Trablous_El_","31131","0.05437162","34.43407912","35.8441673","","22700",""
"North","Tripoli","Trablous El-Haddadine, El-Hadid, El-Mharta","الحدادين","LB_Nort_Trip_Trablous_El_","31116","0.36933031","34.4310012","35.84093924","","22700",""
"North","Tripoli","Trablous El-Qobbe","القبة","LB_Nort_Trip_Trablous_El_","31151","0.38325195","34.43918485","35.85172314","","22700",""
"North","Tripoli","Trablous En-Nouri","النوري","LB_Nort_Trip_Trablous_En_","31126","0.07853442","34.43516775","35.84127237","","22700",""
"North","Tripoli","Trablous Er-Remmaneh","الرمانة","LB_Nort_Trip_Trablous_Er_","31136","0.03992362","34.43606729","35.84331155","","22700",""
"North","Tripoli","Trablous Es-Souayqa","السويقة","LB_Nort_Trip_Trablous_Es_","31141","0.14749506","34.43425164","35.8473932","","22700",""
"North","Tripoli","Trablous et Tabbaneh","التبانة","LB_Nort_Trip_Trablous_et_","31161","0.22194617","34.44053583","35.84901728","","22700",""
"North","Tripoli","Trablous Et-Tell","التل","LB_Nort_Trip_Trablous_Et_","31121","0.51283413","34.4380894","35.83693445","","22700",""
"North","Tripoli","Trablous Ez-Zahrieh","الزاهرية","LB_Nort_Trip_Trablous_Ez_","31156","0.13977908","34.43892356","35.84347972","","22700",""
"North","Tripoli","Trablous Ez-Zeitoun","طرابلس الزيتون","LB_Nort_Trip_Trablous_Ez_","31111","11.30507641","34.41921501","35.84308298","","22700",""
"North","Tripoli","Trablous jardins","بساتين طرابلس","LB_Nort_Trip_Trablous_jar","31166","6.94359164","34.438327","35.82744092","","22700",""
"North","Zgharta","Aachach","عشاش","LB_Nort_Zgha_Aachach","33267","4.1022415","34.42022893","35.94111787","","22700",""
"North","Zgharta","Aalma","علما","LB_Nort_Zgha_Aalma","33133","6.33603119","34.42580203","35.89825855","","22700",""
"North","Zgharta","Aarbet Qozhaiya","عربة قزحيا","LB_Nort_Zgha_Aarbet_Qozha","33227","6.47299919","34.28320913","35.93507023","","22700",""
"North","Zgharta","Aardat","عردات","LB_Nort_Zgha_Aardat","33113","2.98655203","34.41331331","35.88931774","","22700",""
"North","Zgharta","Aarjis","عرجس","LB_Nort_Zgha_Aarjis","33161","2.25462249","34.33703999","35.87930719","","22700",""
"North","Zgharta","Aintourine","عينطورين","LB_Nort_Zgha_Aintourine","33219","1.53129589","34.28839779","35.94352939","","22700",""
"North","Zgharta","Arde","أرده","LB_Nort_Zgha_Arde","33123","5.7592412","34.41716658","35.916798","","22700",""
"North","Zgharta","Asnoun","اصنون","LB_Nort_Zgha_Asnoun","33125","0.93274327","34.38590982","35.8896413","","22700",""
"North","Zgharta","Ayto","أيطو","LB_Nort_Zgha_Ayto","33243","7.01448631","34.31260769","35.9221089","","22700",""
"North","Zgharta","Bchannine","بشنين","LB_Nort_Zgha_Bchannine","33157","2.06874773","34.34563933","35.86275021","","22700",""
"North","Zgharta","Beslouqit","بسلوقيت","LB_Nort_Zgha_Beslouqit","33215","1.61672454","34.30831489","35.96832348","","22700",""
"North","Zgharta","Bhairet Toula","بحيرة تولا","LB_Nort_Zgha_Bhairet_Toul","33239","0.3758406","34.32401063","35.97081831","","22700",""
"North","Zgharta","Bnechaai","بنشعي","LB_Nort_Zgha_Bnechaai","33159","4.29162692","34.33361474","35.89433315","","22700",""
"North","Zgharta","Boussit","بوسيط","LB_Nort_Zgha_Boussit","33279","4.70228786","34.44064024","35.92587265","","22700",""
"North","Zgharta","Bsebaal","بسبعل","LB_Nort_Zgha_Bsebaal","33149","1.65959936","34.35324481","35.87961419","","22700",""
"North","Zgharta","Danha","دنها","LB_Nort_Zgha_Danha","33263","2.99360617","34.39494233","35.93673594","","22700",""
"North","Zgharta","Daraiya Zgharta","داريا","LB_Nort_Zgha_Daraiya_Zgha","33163","3.04442328","34.33408334","35.86728429","","22700",""
"North","Zgharta","Deir Jdeide","الجديدة زغرتا","LB_Nort_Zgha_Deir_Jdeide","33137","2.45683087","34.36306021","35.89188696","","22700",""
"North","Zgharta","Ehden","اهدن","LB_Nort_Zgha_Ehden","33211","24.14529034","34.2917142","35.98660579","","22700",""
"North","Zgharta","Hailan","حيلان زغرتا","LB_Nort_Zgha_Hailan","33275","4.92349104","34.43194597","35.95994022","","22700",""
"North","Zgharta","Hariq Zgharta","حريق زغرتا","LB_Nort_Zgha_Hariq_Zghart","33131","1.66068197","34.37919251","35.9163397","","22700",""
"North","Zgharta","Houakir","حواكير","LB_Nort_Zgha_Houakir","33152","0.36901142","34.36487261","35.93320675","","22700",""
"North","Zgharta","Hraiqis","حريقص","LB_Nort_Zgha_Hraiqis","33287","0.74312994","34.45272105","35.92979751","","22700",""
"North","Zgharta","Iaal","إيعال","LB_Nort_Zgha_Iaal","33141","2.88814057","34.35528801","35.91446301","","22700",""
"North","Zgharta","Ijbaa","اجبع","LB_Nort_Zgha_Ijbaa","33291","2.64022251","34.31097343","35.94242495","","22700",""
"North","Zgharta","Karm Saddeh","كرم سده","LB_Nort_Zgha_Karm_Saddeh","33169","7.10194652","34.30504153","35.88572259","","22700",""
"North","Zgharta","Kfarchakhna","كفر شخنا","LB_Nort_Zgha_Kfarchakhna","33147","2.68859109","34.36120882","35.86297087","","22700",""
"North","Zgharta","Kfardlaqous","كفردلاقوس","LB_Nort_Zgha_Kfardlaqous","33115","3.25448582","34.39914322","35.90733588","","22700",""
"North","Zgharta","Kfarfou","كفر فو","LB_Nort_Zgha_Kfarfou","33165","1.37844357","34.32169376","35.88128541","","22700",""
"North","Zgharta","Kfarhata Zgharta","كفر حاتا","LB_Nort_Zgha_Kfarhata_Zgh","33121","2.08176216","34.38108368","35.90362017","","22700",""
"North","Zgharta","Kfarhoura","كفر حورا","LB_Nort_Zgha_Kfarhoura","33143","3.08615426","34.38529729","35.87191058","","22700",""
"North","Zgharta","Kfarsghab","كفر صغاب","LB_Nort_Zgha_Kfarsghab","33223","2.03636919","34.27535631","35.97254751","","22700",""
"North","Zgharta","Kfaryachit","كفر ياشيت","LB_Nort_Zgha_Kfaryachit","33153","1.88443575","34.35567489","35.89628436","","22700",""
"North","Zgharta","Kfarzaina","كفر زينا","LB_Nort_Zgha_Kfarzaina","33145","2.49689039","34.37270221","35.88290896","","22700",""
"North","Zgharta","Khaldiyeh","خالدية","LB_Nort_Zgha_Khaldiyeh","33139","1.11431913","34.37010158","35.91240441","","22700",""
"North","Zgharta","Mazraat Ajbeaa","مزرعة إجبع","LB_Nort_Zgha_Mazraat_Ajbe","33127","1.05506638","34.38561136","35.88133798","","22700",""
"North","Zgharta","Mazraat Et-Teffah","مزرعة التفاح","LB_Nort_Zgha_Mazraat_Et_T","33235","3.17950493","34.32027288","35.94943941","","22700",""
"North","Zgharta","Mazraat Jnaid","مزرعة جنيد","LB_Nort_Zgha_Mazraat_Jnai","33135","0.35292098","34.37595952","35.89231099","","22700",""
"North","Zgharta","Mejdlaiya Zgharta","مجدليا زغرتا","LB_Nort_Zgha_Mejdlaiya_Zg","33129","10.72627736","34.43034243","35.87608899","","22700",""
"North","Zgharta","Miriata","مرياطا","LB_Nort_Zgha_Miriata","33271","1.13828323","34.41926175","35.93102807","","22700",""
"North","Zgharta","Miziara","مزيارة","LB_Nort_Zgha_Miziara","33251","9.54217517","34.33777163","35.93287572","","22700",""
"North","Zgharta","Morh Kfarsghab","كفرصغاب","LB_Nort_Zgha_Morh_Kfarsgh","33155","2.82764492","34.35019501","35.90424521","","22700",""
"North","Zgharta","Mzraat Kefraya","كفريا زغرتا","LB_Nort_Zgha_Mzraat_Kefra","33283","3.02253277","34.44673973","35.96522497","","22700",""
"North","Zgharta","Qarah Bach","قره باش","LB_Nort_Zgha_Qarah_Bach","33119","0.37462216","34.38334772","35.89525373","","22700",""
"North","Zgharta","Rachaaine","رشعين","LB_Nort_Zgha_Rachaaine","33117","2.45173773","34.39770842","35.91972131","","22700",""
"North","Zgharta","Ras Kifa","راس كيفا","LB_Nort_Zgha_Ras_Kifa","33167","2.96599384","34.31504742","35.86823302","","22700",""
"North","Zgharta","Sakhra","صخرة","LB_Nort_Zgha_Sakhra","33151","1.62354269","34.36340973","35.92198672","","22700",""
"North","Zgharta","Sebaal Zgharta","سبعل زغرتا","LB_Nort_Zgha_Sebaal_Zghar","33259","2.93439874","34.31789133","35.90535212","","22700",""
"North","Zgharta","Seraal","سرعيل","LB_Nort_Zgha_Seraal","33255","3.06337574","34.29226639","35.90735174","","22700",""
"North","Zgharta","Tallet Zgharta","تلة زغرتا","LB_Nort_Zgha_Tallet_Zghar","33171","0.42808238","34.39394374","35.87733827","","22700",""
"North","Zgharta","Toula Zgharta","تولا زغرتا","LB_Nort_Zgha_Toula_Zghart","33231","4.04362988","34.32224246","35.9631111","","22700",""
"North","Zgharta","Zgharta","زغرتا","LB_Nort_Zgha_Zgharta","33111","2.57785554","34.39670935","35.88900368","","22700",""
"South","Jezzine","A'ain El-Mir (El Establ)","عين المير إسطبل","LB_Sout_Jezz_A_ain_El_Mir","63214","1.94885447","33.53580889","35.46531527","","22700",""
"South","Jezzine","Aaramta","عرمتى","LB_Sout_Jezz_Aaramta","63311","7.00411584","33.45723226","35.57418258","","22700",""
"South","Jezzine","Aaray","عاريه","LB_Sout_Jezz_Aaray","63131","2.2553398","33.56407716","35.59127659","","22700",""
"South","Jezzine","Aaychiyeh","عيشية","LB_Sout_Jezz_Aaychiyeh","63355","11.17920316","33.4025988","35.56443408","","22700",""
"South","Jezzine","Aazour","عازور","LB_Sout_Jezz_Aazour","63184","2.63088031","33.56077108","35.53369159","","22700",""
"South","Jezzine","Anane","أنان","LB_Sout_Jezz_Anane","63274","3.42657306","33.56329209","35.51011718","","22700",""
"South","Jezzine","Bayssour Jezzine","بيصور جزين","LB_Sout_Jezz_Bayssour_Jez","63221","0.69940009","33.53580889","35.44870041","","22700",""
"South","Jezzine","Behbeh","بيبه","LB_Sout_Jezz_Behbeh","63174","0.51421019","33.56340637","35.54212152","","22700",""
"South","Jezzine","Benouati Jezzine","بنواتي جزين","LB_Sout_Jezz_Benouati_Jez","63144","1.67482821","33.57569355","35.57882721","","22700",""
"South","Jezzine","Bhannine","بحنين","LB_Sout_Jezz_Bhannine","63181","1.72077087","33.58206142","35.59655136","","22700",""
"South","Jezzine","Bisri","بسري","LB_Sout_Jezz_Bisri","63191","3.20792919","33.5775665","35.53539206","","22700",""
"South","Jezzine","Bkassine","بكاسين","LB_Sout_Jezz_Bkassine","63124","5.06418471","33.56100359","35.57307719","","22700",""
"South","Jezzine","Bouslaya","بوصلايا","LB_Sout_Jezz_Bouslaya","63385","2.95198482","33.50441084","35.51069498","","22700",""
"South","Jezzine","Btedine El-Leqch","بتدين اللقش","LB_Sout_Jezz_Btedine_El_L","63151","3.19886468","33.56625168","35.55571238","","22700",""
"South","Jezzine","Chbail","شبيل","LB_Sout_Jezz_Chbail","63347","5.80313347","33.41654654","35.59996961","","22700",""
"South","Jezzine","Choualiq Jezzine","شواليق جزين","LB_Sout_Jezz_Choualiq_Jez","63247","0.9504504","33.55214467","35.44150083","","22700",""
"South","Jezzine","Dahr Ed-Deir","ضهر الدير","LB_Sout_Jezz_Dahr_Ed_Deir","63257","0.50483257","33.52186629","35.50232513","","22700",""
"South","Jezzine","Deir El Qattine","دير قطِين","LB_Sout_Jezz_Deir_El_Qatt","63284","1.72231009","33.53207821","35.53134524","","22700",""
"South","Jezzine","Demachqiyeh","دمشقية","LB_Sout_Jezz_Demachqiyeh","63379","2.60564188","33.36832063","35.54337935","","22700",""
"South","Jezzine","Ghabbatiyeh","غبَاطية","LB_Sout_Jezz_Ghabbatiyeh","63141","0.97319016","33.58435395","35.58540409","","22700",""
"South","Jezzine","Harf Jezzine","الحرف","LB_Sout_Jezz_Harf_Jezzine","63171","2.07744953","33.57821282","35.5554534","","22700",""
"South","Jezzine","Hassaniyeh","حسانية","LB_Sout_Jezz_Hassaniyeh","63241","1.60073329","33.51950459","35.4550044","","22700",""
"South","Jezzine","Haytouleh","حيتوله","LB_Sout_Jezz_Haytouleh","63224","1.04568327","33.52012021","35.46989557","","22700",""
"South","Jezzine","Haytoura","حيطورة","LB_Sout_Jezz_Haytoura","63137","1.77138343","33.51954501","35.54984088","","22700",""
"South","Jezzine","Hidab","حيداب","LB_Sout_Jezz_Hidab","63281","0.54178781","33.52279311","35.5266667","","22700",""
"South","Jezzine","Homsiyeh","حمصية","LB_Sout_Jezz_Homsiyeh","63127","1.26792161","33.54925475","35.55488328","","22700",""
"South","Jezzine","Jabal Toura","جبل طوره","LB_Sout_Jezz_Jabal_Toura","63164","2.63490157","33.50109372","35.56741468","","22700",""
"South","Jezzine","Jarmaq","الجرمق","LB_Sout_Jezz_Jarmaq","63375","4.47346228","33.38207723","35.53184474","","22700",""
"South","Jezzine","Jensnaya","جنسنايا","LB_Sout_Jezz_Jensnaya","63261","2.02742246","33.53829232","35.43235132","","22700",""
"South","Jezzine","Jernaya","جرنايا","LB_Sout_Jezz_Jernaya","63294","2.30999192","33.48542989","35.47539549","","22700",""
"South","Jezzine","Jezzine","جزين","LB_Sout_Jezz_Jezzine","63111","22.56819068","33.53442013","35.58655182","","22700",""
"South","Jezzine","Karkha","كرخا","LB_Sout_Jezz_Karkha","63244","3.24652187","33.5647412","35.44920782","","22700",""
"South","Jezzine","Kfar Falous","كفرفالوس","LB_Sout_Jezz_Kfar_Falous","63211","7.0334634","33.54656465","35.47083398","","22700",""
"South","Jezzine","Kfar Houneh","كفرحون","LB_Sout_Jezz_Kfar_Houneh","63167","22.00299957","33.48562615","35.58903544","","22700",""
"South","Jezzine","Kfar Jarra","كفرجرا","LB_Sout_Jezz_Kfar_Jarra","63267","1.06677514","33.54721811","35.4310565","","22700",""
"South","Jezzine","Lebaa","لبعا","LB_Sout_Jezz_Lebaa","63227","2.77138001","33.54955871","35.45299619","","22700",""
"South","Jezzine","Louayzet Jezzine","لويزة جزين","LB_Sout_Jezz_Louayzet_Jez","63331","2.83310343","33.46450847","35.5307641","","22700",""
"South","Jezzine","Machmoucheh","مشموشة","LB_Sout_Jezz_Machmoucheh","63157","0.46999576","33.57943063","35.56994718","","22700",""
"South","Jezzine","Mahmoudiyeh Jezzine","محمودية جزين","LB_Sout_Jezz_Mahmoudiyeh_","63371","3.27129043","33.38615545","35.55617123","","22700",""
"South","Jezzine","Maknounet Jezzine","مكنونية","LB_Sout_Jezz_Maknounet_Je","63147","1.80062703","33.5272797","35.54214984","","22700",""
"South","Jezzine","Maraat Ouazaiyeh","اوزاعية","LB_Sout_Jezz_Maraat_Ouaza","63359","1.36745346","33.39006039","35.56986234","","22700",""
"South","Jezzine","Mazraat","مزرعة عقماتا","LB_Sout_Jezz_Mazraat","63323","1.75843684","33.45567405","35.54786807","","22700",""
"South","Jezzine","Mazraat Daraya","داريا جزين","LB_Sout_Jezz_Mazraat_Dara","63378","4.8850298","33.46106555","35.59881919","","22700",""
"South","Jezzine","Mazraat El-Aarqoub","مزرعة العرقوب","LB_Sout_Jezz_Mazraat_El_A","63367","1.80851287","33.40540994","35.53829825","","22700",""
"South","Jezzine","Mazraat El-Mathane","مزرعة المطحنة","LB_Sout_Jezz_Mazraat_El_M","63297","0.64557879","33.57863394","35.52009708","","22700",""
"South","Jezzine","Mazraat Er-Rouhbane","مزرعة الرهبان","LB_Sout_Jezz_Mazraat_Er_R","63194","1.69233414","33.4882205","35.54816863","","22700",""
